BuildingAge,Surface moyenne par étage,Ratio Largest Use / Total,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,PropertyCategory,SiteEnergyUse(kBtu),PrimaryEnergyType_Electricity,PrimaryEnergyType_Mixed,PrimaryEnergyType_NaturalGas,PropertyCategory_Healthcare,PropertyCategory_Hospitality,PropertyCategory_Industrial & Storage,PropertyCategory_Mixed Use,PropertyCategory_Office,PropertyCategory_Other,PropertyCategory_Public / Institutional,PropertyCategory_Retail & Food,Log_SiteEnergyUse(kBtu)
116,35959.5,0.4804015628693391,1.0,2,71919,14083,57836,34550.0,23085.0,Mixed Use,5381105.0,1,0,0,0,0,0,1,0,0,0,0,15.498404487218252
31,23100.0,0.5,1.0,1,23100,0,23100,11550.0,11550.0,Mixed Use,4323672.0,0,0,1,0,0,0,1,0,0,0,0,15.279615830459733
62,35222.0,0.4258701947646357,1.0,1,35222,0,35222,15000.0,15000.0,Mixed Use,1758134.625,1,0,0,0,0,0,1,0,0,0,0,14.379764501578064
16,7737.0,0.378990564818405,1.0,4,30948,0,30948,11729.0,11729.0,Mixed Use,919746.3125,1,0,0,0,0,0,1,0,0,0,0,13.73185425097308
85,46183.0,0.408613559101834,1.0,1,46183,0,46183,18871.0,14000.0,Mixed Use,1890502.5,1,0,0,0,0,0,1,0,0,0,0,14.452353753673485
21,28425.0,0.4953737906772207,1.0,1,28425,0,28425,14081.0,12824.0,Mixed Use,2133797.75,0,1,0,0,0,0,1,0,0,0,0,14.573414399929971
44,66704.0,0.3583593187814823,1.0,1,66704,0,66704,23904.0,18500.0,Mixed Use,600516.875,0,1,0,0,0,0,1,0,0,0,0,13.3055476869201
103,36000.0,0.5,1.0,1,36000,0,36000,18000.0,18000.0,Mixed Use,1162163.125,1,0,0,0,0,0,1,0,0,0,0,13.965794449965674
12,7035.2,0.410848305662952,1.0,5,35176,0,35176,14452.0,14452.0,Mixed Use,1011965.375,1,0,0,0,0,0,1,0,0,0,0,13.827405901992957
90,42172.0,0.284548989851086,1.0,1,42172,0,42172,12000.0,11400.0,Mixed Use,3275779.25,0,0,1,0,0,0,1,0,0,0,0,15.002066642950638
100,27000.0,0.3333333333333333,1.0,1,27000,0,27000,9000.0,9000.0,Mixed Use,229856.4063,1,0,0,0,0,0,1,0,0,0,0,12.34521442303415
64,35310.0,0.2965448881336732,1.0,1,35310,0,35310,10471.0,9875.0,Mixed Use,1331469.75,0,1,0,0,0,0,1,0,0,0,0,14.101794716289236
28,17319.5,0.6747596639625856,1.0,2,34639,15402,19237,23373.0,19659.0,Mixed Use,15480681.0,0,1,0,0,0,0,1,0,0,0,0,16.555103482002927
19,8070.5,0.3903103896908494,1.0,4,32282,6985,25297,12600.0,6985.0,Mixed Use,1391714.25,1,0,0,0,0,0,1,0,0,0,0,14.146047537169277
11,11520.0,0.4791666666666667,0.0,5,57600,0,57600,27600.0,16000.0,Mixed Use,6983736.0,0,1,0,0,0,0,1,0,0,0,0,15.75909471828965
100,10320.0,0.4723837209302325,1.0,2,20640,0,20640,9750.0,9212.0,Mixed Use,412562.4063,1,0,0,0,0,0,1,0,0,0,0,12.930145185186781
104,17457.0,0.4291401729965057,1.0,2,34914,0,34914,14983.0,10638.0,Mixed Use,1333289.625,1,0,0,0,0,0,1,0,0,0,0,14.103160598653044
68,22778.0,0.9304592150320484,1.0,1,22778,0,22778,21194.0,12923.0,Mixed Use,2470566.0,0,0,1,0,0,0,1,0,0,0,0,14.719958236916392
92,12238.0,0.3064634744239254,1.0,2,24476,0,24476,7501.0,5872.0,Mixed Use,2662054.25,0,1,0,0,0,0,1,0,0,0,0,14.794609032793185
69,30496.0,0.4703567681007345,1.0,1,30496,0,30496,14344.0,10272.0,Mixed Use,1992158.25,1,0,0,0,0,0,1,0,0,0,0,14.504729658710383
40,17474.0,0.5489012246766625,1.0,2,34948,15755,19193,19183.0,19183.0,Mixed Use,1159807.125,1,0,0,0,0,0,1,0,0,0,0,13.96376513991813
50,8666.666666666666,0.5,1.0,3,26000,0,26000,13000.0,13000.0,Mixed Use,1063035.875,1,0,0,0,0,0,1,0,0,0,0,13.876640346280272
116,7493.333333333333,0.4804270462633452,1.0,3,22480,0,22480,10800.0,10800.0,Mixed Use,981009.125,1,0,0,0,0,0,1,0,0,0,0,13.796338059595156
107,6873.333333333333,0.4878758486905916,1.0,3,20620,0,20620,10060.0,5280.0,Mixed Use,747456.875,0,1,0,0,0,0,1,0,0,0,0,13.524433228143954
11,14754.0,0.3752880574759387,0.0,2,29508,7120,22388,11074.0,8183.0,Mixed Use,2217620.0,0,0,1,0,0,0,1,0,0,0,0,14.611945557629854
28,10518.0,0.5239113899980985,1.0,2,21036,0,21036,11021.0,8164.0,Mixed Use,2735811.5,0,1,0,0,0,0,1,0,0,0,0,14.821939024674489
17,16464.0,0.7376093294460642,1.0,2,32928,0,32928,24288.0,16710.0,Mixed Use,5652231.0,1,0,0,0,0,0,1,0,0,0,0,15.547561069360977
55,18800.0,0.4893617021276595,1.0,2,37600,0,37600,18400.0,16200.0,Mixed Use,2171751.5,0,0,1,0,0,0,1,0,0,0,0,14.591045003266894
69,10828.0,0.2611747321758404,1.0,2,21656,0,21656,5656.0,5561.0,Mixed Use,1607972.25,0,1,0,0,0,0,1,0,0,0,0,14.290485093010536
104,8000.0,0.5,1.0,3,24000,0,24000,12000.0,6000.0,Mixed Use,932083.5,1,0,0,0,0,0,1,0,0,0,0,13.745178754793935
18,10606.8,0.423992155975412,1.0,5,53034,14625,38409,22486.0,14257.0,Mixed Use,3392129.0,1,0,0,0,0,0,1,0,0,0,0,15.036968600631226
12,16204.833333333334,0.4659103765337502,1.0,6,97229,0,97229,45300.0,35973.0,Mixed Use,1021754.688,1,0,0,0,0,0,1,0,0,0,0,13.83703296833053
116,7389.333333333333,0.5,1.0,3,22168,0,22168,11084.0,11084.0,Mixed Use,1784385.25,0,1,0,0,0,0,1,0,0,0,0,14.394585076535185
12,7315.666666666667,0.6778602998131863,1.0,3,21947,0,21947,14877.0,12023.0,Mixed Use,1554599.25,1,0,0,0,0,0,1,0,0,0,0,14.256728996591315
100,70411.5,0.6378219466990478,1.0,2,140823,59401,81422,89820.0,64000.0,Mixed Use,2762846.0,1,0,0,0,0,0,1,0,0,0,0,14.83177222777949
50,87458.0,0.4699055546662398,5.0,1,87458,0,87458,41097.0,39772.0,Mixed Use,8475238.0,0,1,0,0,0,0,1,0,0,0,0,15.952659411423129
114,12368.5,0.4484375631644904,1.0,6,74211,0,74211,33279.0,29878.0,Mixed Use,1357119.875,1,0,0,0,0,0,1,0,0,0,0,14.120876010015856
2,12766.0,0.4600109666301112,1.0,2,25532,0,25532,11745.0,11745.0,Mixed Use,627854.125,1,0,0,0,0,0,1,0,0,0,0,13.350064726161529
11,20616.0,0.4802095459837019,1.0,1,20616,0,20616,9900.0,8577.0,Mixed Use,636965.5,1,0,0,0,0,0,1,0,0,0,0,13.364472342904508
22,20050.0,0.4043890274314214,1.0,1,20050,0,20050,8108.0,7726.0,Mixed Use,1813404.0,0,1,0,0,0,0,1,0,0,0,0,14.410716851441864
27,14101.0,0.468122828168215,1.0,1,14101,0,14101,6601.0,6501.0,Mixed Use,719471.1875,0,1,0,0,0,0,1,0,0,0,0,13.486273149246232
78,18258.0,0.4530069010844561,1.0,1,18258,0,18258,8271.0,8000.0,Mixed Use,1152896.25,0,0,1,0,0,0,1,0,0,0,0,13.95778867992893
110,29087.33333333333,0.4691962137012674,1.0,3,87262,0,87262,40943.0,18153.0,Office,4145920.5,0,0,1,0,0,0,0,1,0,0,0,15.23763563788641
55,47450.0,0.5857323498419389,1.0,2,94900,0,94900,55586.0,39314.0,Office,6186461.5,1,0,0,0,0,0,0,1,0,0,0,15.637873995032086
116,26277.0,0.9709822278037828,1.0,2,52554,0,52554,51029.0,7849.0,Office,2951331.25,0,1,0,0,0,0,0,1,0,0,0,14.897767236540313
43,33623.0,0.6148291348184278,1.0,5,168115,0,168115,103362.0,65676.0,Office,9536161.0,1,0,0,0,0,0,0,1,0,0,0,16.070601656398004
106,7425.0,0.5883333333333334,1.0,8,59400,0,59400,34947.0,4993.0,Office,5071974.0,1,0,0,0,0,0,0,1,0,0,0,15.439240846064969
54,27492.0,1.0,1.0,2,54984,0,54984,54984.0,0.0,Office,3375211.0,0,1,0,0,0,0,0,1,0,0,0,15.031968695130814
51,59671.333333333336,1.0,0.0,3,179014,0,179014,179014.0,0.0,Office,16701055.0,0,1,0,0,0,0,0,1,0,0,0,16.630982508920763
6,63261.2,0.8277617244061131,1.0,5,316306,0,316306,261826.0,150726.0,Office,13795954.0,1,0,0,0,0,0,0,1,0,0,0,16.43988599121853
30,33120.0,0.6929347826086957,0.0,2,66240,2352,63888,45900.0,5181.0,Office,4166306.25,1,0,0,0,0,0,0,1,0,0,0,15.242540649883813
46,19053.25,0.6369779433954837,1.0,4,76213,25930,50283,48546.0,21454.0,Office,3476212.5,1,0,0,0,0,0,0,1,0,0,0,15.061454184654979
13,33144.333333333336,0.6404413021833798,1.0,3,99433,35752,63681,63681.0,35752.0,Office,4897760.0,1,0,0,0,0,0,0,1,0,0,0,15.40428871987701
14,48150.0,0.9584631360332296,1.0,2,96300,0,96300,92300.0,4944.0,Office,16319835.0,1,0,0,0,0,0,0,1,0,0,0,16.607891858430136
58,54765.0,0.4704647128640555,1.0,1,54765,0,54765,25765.0,25000.0,Office,4253369.5,1,0,0,0,0,0,0,1,0,0,0,15.263222285419143
9,21338.33333333333,0.4686401624619229,1.0,3,64015,0,64015,30000.0,15000.0,Office,3242077.75,1,0,0,0,0,0,0,1,0,0,0,14.99172527154413
59,45565.0,0.6361022714803028,1.0,2,91130,0,91130,57968.0,32881.0,Office,9472358.0,1,0,0,0,0,0,0,1,0,0,0,16.063888536570126
116,14852.666666666666,0.7723865523587234,1.0,3,44558,0,44558,34416.0,7672.0,Office,1677002.25,1,0,0,0,0,0,0,1,0,0,0,14.332518978787965
44,10151.8,0.9275005417758428,1.0,5,50759,0,50759,47079.0,3680.0,Office,3147042.0,1,0,0,0,0,0,0,1,0,0,0,14.961973839759995
102,14125.0,0.584070796460177,1.0,4,56500,0,56500,33000.0,7000.0,Office,1380293.625,1,0,0,0,0,0,0,1,0,0,0,14.13780753072309
48,33578.0,1.0,0.0,3,100734,26731,74003,100734.0,0.0,Office,9788717.0,1,0,0,0,0,0,0,1,0,0,0,16.096741055983074
35,19415.5,0.7997218717004455,1.0,4,77662,18504,59158,62108.0,17570.0,Office,5007401.0,1,0,0,0,0,0,0,1,0,0,0,15.42642777568657
38,19500.0,0.7426752136752137,1.0,12,234000,21790,212210,173786.0,29865.0,Office,18661606.0,1,0,0,0,0,0,0,1,0,0,0,16.741978869718228
86,12046.470588235294,0.6935592558230382,1.0,17,204790,30000,174790,142034.0,17070.0,Office,7739699.0,1,0,0,0,0,0,0,1,0,0,0,15.86187348512481
100,14679.8,0.7024210139102712,1.0,5,73399,0,73399,51557.0,9976.0,Office,3757006.0,1,0,0,0,0,0,0,1,0,0,0,15.139133187743084
47,13292.55,0.8518079676209606,1.0,20,265851,32334,233517,226454.0,29214.0,Office,14633233.0,0,1,0,0,0,0,0,1,0,0,0,16.498805801199353
48,17166.666666666668,0.7815533980582524,1.0,12,206000,0,206000,161000.0,51250.0,Office,8580279.0,1,0,0,0,0,0,0,1,0,0,0,15.964977104964301
26,30052.5,0.6483154479660594,1.0,16,480840,141600,339240,311736.0,123356.0,Office,17867002.0,1,0,0,0,0,0,0,1,0,0,0,16.698466161822605
116,12792.857142857143,0.7226353992183138,1.0,7,89550,0,89550,64712.0,10058.0,Office,3903259.75,1,0,0,0,0,0,0,1,0,0,0,15.177322851515134
116,14892.5,0.9216607912260086,1.0,6,89355,0,89355,82355.0,7000.0,Office,4178233.5,1,0,0,0,0,0,0,1,0,0,0,15.245399346857221
94,25928.93333333333,1.0,1.0,15,388934,0,388934,388934.0,0.0,Office,18576900.0,1,0,0,0,0,0,0,1,0,0,0,16.737429485188862
87,17468.272727272728,0.9080592867068088,1.0,22,384302,0,384302,348969.0,3291.899902,Office,10062436.0,1,0,0,0,0,0,0,1,0,0,0,16.12431993981979
66,15181.833333333334,0.9847185781251716,1.0,6,91091,1392,89699,89699.0,1392.0,Office,1835804.875,1,0,0,0,0,0,0,1,0,0,0,14.422994112001684
48,19742.625,0.5371499483984525,1.0,8,157941,62993,94948,84838.0,15401.0,Office,3743228.5,1,0,0,0,0,0,0,1,0,0,0,15.135459299460559
25,21907.0,0.822705071438353,1.0,29,635303,197231,438072,522667.0,194435.0,Office,18221224.0,1,0,0,0,0,0,0,1,0,0,0,16.718097681344997
44,13340.57142857143,0.9773622890430907,1.0,14,186768,23775,162993,182540.0,33671.0,Office,9641043.0,1,0,0,0,0,0,0,1,0,0,0,16.08153995947803
109,25185.0,0.8028687710939051,1.0,8,201480,0,201480,161762.0,29094.0,Office,8921778.0,1,0,0,0,0,0,0,1,0,0,0,16.00400592413267
15,22177.85714285714,0.8672871912138878,1.0,14,310490,0,310490,269284.0,28394.0,Office,21169502.0,1,0,0,0,0,0,0,1,0,0,0,16.868072166217612
13,24941.25,0.8039793514759686,1.0,8,199530,30660,168870,160418.0,18590.0,Office,13214416.0,1,0,0,0,0,0,0,1,0,0,0,16.39681898851312
10,28634.0,0.8584173736440273,1.0,13,372242,52703,319539,319539.0,52703.0,Office,13843866.0,1,0,0,0,0,0,0,1,0,0,0,16.44335287664124
107,16342.142857142857,0.8442851523230911,1.0,7,114395,8296,106099,96582.0,0.0,Office,2746560.75,0,1,0,0,0,0,0,1,0,0,0,14.825860414672455
55,19801.0,0.8035452754911369,0.0,5,99005,0,99005,79555.0,0.0,Office,4728488.5,1,0,0,0,0,0,0,1,0,0,0,15.369116364857888
14,22508.5,0.7104205078081614,1.0,6,135051,44248,90803,95943.0,42500.0,Office,4426136.0,1,0,0,0,0,0,0,1,0,0,0,15.30303775257093
14,44129.8,0.6605695017879075,1.0,5,220649,82720,137929,145754.0,90000.0,Office,7046345.5,1,0,0,0,0,0,0,1,0,0,0,15.768019813512101
34,66104.33333333333,0.6908321693484543,1.0,6,396626,124216,272410,274002.0,122624.0,Office,20361158.0,1,0,0,0,0,0,0,1,0,0,0,16.82913967337022
14,47911.833333333336,0.6672464352926034,1.0,6,287471,83591,203880,191814.0,72178.0,Office,14913424.0,1,0,0,0,0,0,0,1,0,0,0,16.517772371964202
69,64210.0,0.7587447438093755,1.0,3,192630,48512,144118,146157.0,48199.0,Office,5357833.0,1,0,0,0,0,0,0,1,0,0,0,15.494070346897155
116,10035.2,1.003029336734694,1.0,5,50176,0,50176,50328.0,8329.0,Office,2933288.75,1,0,0,0,0,0,0,1,0,0,0,14.891635132715399
89,40243.125,0.5184705462113094,1.0,8,321945,0,321945,166919.0,39355.0,Office,13656587.0,1,0,0,0,0,0,0,1,0,0,0,16.42973260052593
52,15287.727272727272,0.762046204620462,1.0,22,336330,0,336330,256299.0,66430.0,Office,18967014.0,1,0,0,0,0,0,0,1,0,0,0,16.758211975813406
15,35306.4,0.5862619808306709,1.0,5,176532,70067,106465,103494.0,70067.0,Office,5803409.0,1,0,0,0,0,0,0,1,0,0,0,15.573956233787392
100,58385.0,0.8713225428905826,1.0,6,350310,0,350310,305233.0,26900.0,Office,18102026.0,1,0,0,0,0,0,0,1,0,0,0,16.711534478916036
58,13591.8,1.0636560278991745,1.0,10,135918,0,135918,144570.0,0.0,Office,6423556.5,1,0,0,0,0,0,0,1,0,0,0,15.675482649919925
95,31817.0,0.4911839582613068,1.0,4,127268,0,127268,62512.0,53971.0,Office,7711757.5,1,0,0,0,0,0,0,1,0,0,0,15.858256799948174
33,17241.379310344826,0.822602,1.0,29,500000,0,500000,411301.0,80005.0,Office,18848780.0,1,0,0,0,0,0,0,1,0,0,0,16.751958801332187
90,13232.6,0.6952979762102686,0.0,10,132326,0,132326,92006.0,12610.0,Office,6029020.0,1,0,0,0,0,0,0,1,0,0,0,15.612095200630181
32,18305.0,0.760129290722025,1.0,6,109830,13200,96630,83485.0,13200.0,Office,7335905.5,1,0,0,0,0,0,0,1,0,0,0,15.808291547471894
106,13051.3,0.6695961321860657,1.0,10,130513,0,130513,87391.0,32264.0,Office,11651200.0,0,1,0,0,0,0,0,1,0,0,0,16.270919822791317
96,7582.5,0.6916913946587537,1.0,8,60660,0,60660,41958.0,4800.0,Office,2586116.0,1,0,0,0,0,0,0,1,0,0,0,14.765668080909968
87,9810.714285714286,0.9065016381507098,1.0,14,137350,0,137350,124508.0,0.0,Office,6366084.5,1,0,0,0,0,0,0,1,0,0,0,15.666495317459715
87,10069.266666666666,0.8307324598282563,1.0,15,151039,0,151039,125473.0,0.0,Office,5446624.0,0,1,0,0,0,0,0,1,0,0,0,15.51050670875996
110,15885.0,0.8930909663204281,1.0,4,63540,0,63540,56747.0,0.0,Office,3518459.5,1,0,0,0,0,0,0,1,0,0,0,15.07353409395085
89,13089.3,0.6717318725982291,1.0,10,130893,0,130893,87925.0,27177.0,Office,6962073.0,1,0,0,0,0,0,0,1,0,0,0,15.755987976426592
45,21728.761904761905,0.7515866615238963,1.0,21,456304,93204,363100,342952.0,106466.0,Office,19397324.0,1,0,0,0,0,0,0,1,0,0,0,16.780645727928388
30,9654.75,0.9044598082118472,1.0,12,115857,15140,100717,104788.0,11844.0,Office,4757299.5,1,0,0,0,0,0,0,1,0,0,0,15.37519094348444
17,21875.0,0.8010285714285714,1.0,4,87500,17500,70000,70090.0,1672.0,Office,4549892.0,1,0,0,0,0,0,0,1,0,0,0,15.3306142741671
18,34036.818181818184,0.4032237817336841,1.0,11,374405,184776,189629,150969.0,41829.0,Office,13329024.0,1,0,0,0,0,0,0,1,0,0,0,16.40545454619397
91,13200.0,0.7363636363636363,1.0,4,52800,0,52800,38880.0,12960.0,Office,2429021.0,1,0,0,0,0,0,0,1,0,0,0,14.702999265168488
71,88666.66666666667,0.6090225563909775,1.0,3,266000,104000,162000,162000.0,104000.0,Office,13911761.0,1,0,0,0,0,0,0,1,0,0,0,16.448245227336855
24,49297.0,0.391771159647501,1.0,14,690158,407795,282363,270384.0,270383.0,Office,21156670.0,1,0,0,0,0,0,0,1,0,0,0,16.867465827435698
35,55146.8,0.8287117294203834,1.0,5,275734,38452,237282,228504.0,47404.0,Office,16373232.0,1,0,0,0,0,0,0,1,0,0,0,16.61115842526611
54,52866.66666666666,0.7930580075662043,1.0,3,158600,38400,120200,125779.0,32821.0,Office,18309150.0,1,0,0,0,0,0,0,1,0,0,0,16.722911547470797
15,19885.714285714286,0.5897844827586207,1.0,7,139200,44728,94472,82098.0,0.0,Office,4342597.0,1,0,0,0,0,0,0,1,0,0,0,15.283983344488117
32,15953.5,1.0,1.0,6,95721,33921,61800,95721.0,31746.0,Office,3063504.5,1,0,0,0,0,0,0,1,0,0,0,14.93507040647837
20,42656.6,0.4949433381938551,2.0,5,213283,115228,98055,105563.0,0.0,Office,5661689.5,1,0,0,0,0,0,0,1,0,0,0,15.549233080496554
15,34565.666666666664,0.6094583256989112,1.0,3,103697,47656,56041,63199.0,0.0,Office,11319836.0,0,1,0,0,0,0,0,1,0,0,0,16.242067231342354
42,14976.0,0.958213141025641,1.0,5,74880,0,74880,71751.0,0.0,Office,5134607.5,1,0,0,0,0,0,0,1,0,0,0,15.451514156958227
37,14795.666666666666,0.9613062383130196,1.0,6,88774,0,88774,85339.0,0.0,Office,6029121.5,1,0,0,0,0,0,0,1,0,0,0,15.612112035725898
33,24450.0,0.7466748466257669,1.0,5,122250,0,122250,91281.0,30177.0,Office,5535626.0,1,0,0,0,0,0,0,1,0,0,0,15.52671539684207
37,13432.5,1.0,1.0,4,53730,0,53730,53730.0,0.0,Office,4742869.0,1,0,0,0,0,0,0,1,0,0,0,15.372152995671103
56,18531.0,1.0,1.0,3,55593,0,55593,55593.0,0.0,Office,4224872.5,1,0,0,0,0,0,0,1,0,0,0,15.256499877496774
34,33514.0,0.5375813093035746,1.0,4,134056,60960,73096,72066.0,59137.0,Office,4695139.0,1,0,0,0,0,0,0,1,0,0,0,15.36203848913626
31,21748.75,0.6689464911776539,1.0,4,86995,28800,58195,58195.0,28800.0,Office,2991674.75,1,0,0,0,0,0,0,1,0,0,0,14.911344239877597
7,36896.4,0.6397155278021704,1.0,5,184482,66234,118248,118016.0,66234.0,Office,5671256.0,1,0,0,0,0,0,0,1,0,0,0,15.55092134425534
12,23213.666666666668,0.5699516089659827,1.0,6,139282,52582,86700,79384.0,52582.0,Office,3238216.0,1,0,0,0,0,0,0,1,0,0,0,14.990533427651162
7,54214.2,0.6202507830051905,1.0,5,271071,98700,172371,168132.0,96918.0,Office,7851334.5,1,0,0,0,0,0,0,1,0,0,0,15.876194202677103
15,37765.333333333336,0.5807442451631125,1.0,6,226592,95000,131592,131592.0,83178.0,Office,11963428.0,1,0,0,0,0,0,0,1,0,0,0,16.297364971080157
10,52454.0,0.5423942883288214,1.0,4,209816,73673,136143,113803.0,79091.0,Office,6917478.5,1,0,0,0,0,0,0,1,0,0,0,15.749562027140453
10,50517.16666666666,0.5893310194884247,1.0,6,303103,109905,193198,178628.0,99368.0,Office,7519466.5,1,0,0,0,0,0,0,1,0,0,0,15.83300588224858
42,17612.4,0.7353001294542482,1.0,5,88062,20826,67236,64752.0,21396.0,Office,3415561.25,1,0,0,0,0,0,0,1,0,0,0,15.043852678723571
44,17435.6,0.7645048062584597,1.0,5,87178,20416,66762,66648.0,15167.0,Office,3632613.75,1,0,0,0,0,0,0,1,0,0,0,15.105463263741806
46,17435.6,0.7656404138658836,1.0,5,87178,20416,66762,66747.0,28285.0,Office,3493093.75,1,0,0,0,0,0,0,1,0,0,0,15.066298649101006
45,17600.0,0.7919431818181818,1.0,5,88000,21600,66400,69691.0,17487.0,Office,3484915.5,1,0,0,0,0,0,0,1,0,0,0,15.063954642061887
28,49187.25,0.5506711597009387,1.0,4,196749,88405,108344,108344.0,88405.0,Office,19165116.0,1,0,0,0,0,0,0,1,0,0,0,16.768602361656843
22,47819.0,0.5018664129320981,1.0,4,191276,95281,95995,95995.0,0.0,Office,8422861.0,1,0,0,0,0,0,0,1,0,0,0,15.946460233452019
28,41357.0,0.7778127040162488,1.0,3,124071,28645,95426,96504.0,0.0,Office,4991360.5,1,0,0,0,0,0,0,1,0,0,0,15.423219276203469
16,22500.0,1.0,1.0,4,90000,36528,53472,90000.0,0.0,Office,3897738.0,1,0,0,0,0,0,0,1,0,0,0,15.175907199393837
15,32013.666666666668,0.6479732614196021,1.0,3,96041,33709,62332,62232.0,33709.0,Office,5413418.0,1,0,0,0,0,0,0,1,0,0,0,15.504391429027633
17,93652.33333333331,0.5430688681897942,1.0,3,280957,114829,166128,152579.0,93893.0,Office,11325513.0,1,0,0,0,0,0,0,1,0,0,0,16.24256861461691
17,60833.5,0.5712107638061266,1.0,4,243334,103032,140302,138995.0,24549.0,Office,8651835.0,1,0,0,0,0,0,0,1,0,0,0,15.973282110720557
34,78059.0,0.6226520964911157,1.0,5,390295,121375,268920,243018.0,108408.0,Office,7683885.0,1,0,0,0,0,0,0,1,0,0,0,15.854635966737625
91,15672.166666666666,0.5741920389650442,1.0,6,94033,6200,87833,53993.0,24744.0,Office,4758198.0,1,0,0,0,0,0,0,1,0,0,0,15.375379793266351
14,18169.4,0.8301870177331118,1.0,10,181694,38186,143508,150840.0,26946.0,Office,7637986.0,1,0,0,0,0,0,0,1,0,0,0,15.848644644749916
46,10343.454545454546,1.0,1.0,22,227556,98556,129000,227556.0,77887.79688,Office,8493420.0,1,0,0,0,0,0,0,1,0,0,0,15.954802421767894
52,53250.0,0.9907793427230048,1.0,1,53250,0,53250,52759.0,0.0,Office,1794187.25,0,1,0,0,0,0,0,1,0,0,0,14.400063249206152
29,13112.0,1.0,1.0,6,78672,28427,50245,78672.0,0.0,Office,2179719.75,1,0,0,0,0,0,0,1,0,0,0,14.59470733022996
11,56116.66666666666,0.6473923373923374,1.0,6,336700,124800,211900,217977.0,4569.0,Office,9058916.0,1,0,0,0,0,0,0,1,0,0,0,16.019260134450274
102,31110.0,0.9751848280295724,1.0,2,62220,0,62220,60676.0,13780.0,Office,5444253.5,1,0,0,0,0,0,0,1,0,0,0,15.510071390374987
46,65430.0,0.9281980742778542,1.0,1,65430,0,65430,60732.0,8142.0,Office,3181045.5,0,1,0,0,0,0,0,1,0,0,0,14.97272078866908
10,34096.666666666664,0.8184084465734676,1.0,3,102290,42440,59850,83715.0,18575.0,Office,6062770.5,1,0,0,0,0,0,0,1,0,0,0,15.61767759673028
38,21346.25,0.5883351876793348,1.0,4,85385,31210,54175,50235.0,25525.0,Office,4855036.5,1,0,0,0,0,0,0,1,0,0,0,15.395527383673613
26,28914.6,0.5431235431235432,1.0,5,144573,66620,77953,78521.0,66650.0,Office,5135040.0,1,0,0,0,0,0,0,1,0,0,0,15.451598385733563
42,17280.0,0.9050925925925926,1.0,5,86400,0,86400,78200.0,0.0,Office,9080022.0,0,1,0,0,0,0,0,1,0,0,0,16.021587283613915
35,14413.833333333334,1.0,1.0,6,86483,0,86483,86483.0,0.0,Office,6361236.5,1,0,0,0,0,0,0,1,0,0,0,15.665733491860651
30,30805.8,0.5949853598997591,1.0,5,154029,62380,91649,91645.0,66288.0,Office,4636396.5,1,0,0,0,0,0,0,1,0,0,0,15.349448221785124
11,21303.0,0.949318562330814,1.0,3,63909,0,63909,60670.0,3239.0,Office,4765753.5,1,0,0,0,0,0,0,1,0,0,0,15.376966424613306
55,44432.66666666666,1.0,1.0,3,133298,0,133298,133298.0,0.0,Office,15640994.0,1,0,0,0,0,0,0,1,0,0,0,16.56540590998367
16,43971.25,0.5911248827358786,1.0,4,175885,71385,104500,103970.0,71390.0,Office,6486377.5,1,0,0,0,0,0,0,1,0,0,0,15.685214920606796
68,53620.0,1.0,1.0,1,53620,0,53620,53620.0,0.0,Office,2058955.25,1,0,0,0,0,0,0,1,0,0,0,14.537709737605454
78,50008.0,1.0,1.0,1,50008,0,50008,50008.0,0.0,Office,3202213.0,1,0,0,0,0,0,0,1,0,0,0,14.979353003534788
7,72794.0,0.6685784542682089,1.0,4,291176,100176,191000,194674.0,111198.0,Office,6657348.5,1,0,0,0,0,0,0,1,0,0,0,15.711231990331338
45,11338.272727272728,0.8626774961714547,1.0,11,124721,0,124721,107594.0,15600.0,Office,13898181.0,0,1,0,0,0,0,0,1,0,0,0,16.447268598180077
46,13428.857142857143,0.998968107061552,1.0,7,94002,0,94002,93905.0,31348.0,Office,5662234.0,1,0,0,0,0,0,0,1,0,0,0,15.549329248561316
112,15784.0,0.9954891028890016,1.0,5,78920,0,78920,78564.0,0.0,Office,2830674.75,1,0,0,0,0,0,0,1,0,0,0,14.856026022034522
110,14205.714285714286,0.6545454545454545,1.0,7,99440,0,99440,65088.0,23857.0,Office,6606832.5,1,0,0,0,0,0,0,1,0,0,0,15.703615050149606
109,12210.0,0.8718400218400219,1.0,6,73260,0,73260,63871.0,0.0,Office,2853189.5,1,0,0,0,0,0,0,1,0,0,0,14.863948399785636
116,17454.25,0.4962544938911726,1.0,4,69817,0,69817,34647.0,26039.0,Office,2178074.5,0,1,0,0,0,0,0,1,0,0,0,14.593952246704351
116,21187.5,0.4909616519174041,1.0,4,84750,0,84750,41609.0,28734.0,Office,2094724.625,1,0,0,0,0,0,0,1,0,0,0,14.554933136174391
116,12582.666666666666,0.6066414114655081,1.0,6,75496,13320,62176,45799.0,9739.0,Office,3570161.75,1,0,0,0,0,0,0,1,0,0,0,15.088121740952005
116,41095.0,0.7519588757756418,1.0,4,164380,0,164380,123607.0,20795.0,Office,7655751.0,1,0,0,0,0,0,0,1,0,0,0,15.850967818695803
