BuildingAge,Surface moyenne par étage,Ratio Largest Use / Total,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,PropertyCategory,SiteEnergyUse(kBtu),PrimaryEnergyType_Electricity,PrimaryEnergyType_Mixed,PrimaryEnergyType_NaturalGas,PropertyCategory_Healthcare,PropertyCategory_Hospitality,PropertyCategory_Industrial & Storage,PropertyCategory_Mixed Use,PropertyCategory_Office,PropertyCategory_Other,PropertyCategory_Public / Institutional,PropertyCategory_Retail & Food
53,50785.0,0.5391749532342227,1.0,1,50785,0,50785,27382.0,0.0,Retail & Food,7439009.0,0,1,0,0,0,0,0,0,0,0,1
87,28375.333333333332,0.9577097479031084,1.0,3,85126,0,85126,81526.0,0.0,Office,37951708.0,0,1,0,0,0,0,0,1,0,0,0
16,60651.0,1.061245486471781,1.0,5,303255,19820,283435,321828.0,298043.0,Other,11077140.0,1,0,0,0,0,0,0,0,1,0,0
30,411584.0,0.6998522780283004,1.0,1,411584,0,411584,288048.0,83683.0,Industrial & Storage,15091579.0,0,1,0,0,0,1,0,0,0,0,0
114,18330.0,0.3721085651936716,1.0,4,73320,0,73320,27283.0,23277.0,Mixed Use,1141189.75,0,1,0,0,0,0,1,0,0,0,0
8,60671.5,0.6142958390677665,1.0,4,242686,100176,142510,149081.0,76364.0,Office,9683979.0,1,0,0,0,0,0,0,1,0,0,0
116,15960.0,1.0,1.0,6,95760,15840,79920,95760.0,0.0,Office,5392617.5,1,0,0,0,0,0,0,1,0,0,0
70,179413.0,0.9926092312151293,1.0,1,179413,0,179413,178087.0,0.0,Industrial & Storage,3459543.0,1,0,0,0,0,1,0,0,0,0,0
99,65288.0,0.9190050238941306,0.0,1,65288,0,65288,60000.0,5000.0,Industrial & Storage,605971.1875,1,0,0,0,0,1,0,0,0,0,0
50,170632.0,0.9658563458202447,1.0,1,170632,0,170632,164806.0,5826.0,Industrial & Storage,602245.0,1,0,0,0,0,1,0,0,0,0,0
22,38151.1,0.5767409065531531,1.0,10,381511,0,381511,220033.0,168978.0,Office,11410228.0,1,0,0,0,0,0,0,1,0,0,0
7,24309.647058823528,0.7150247783499167,1.0,17,413264,138098,275166,295494.0,94781.0,Office,13631141.0,1,0,0,0,0,0,0,1,0,0,0
7,20400.0,0.3400653594771242,1.0,6,122400,54300,68100,41624.0,33399.0,Mixed Use,4865551.5,1,0,0,0,0,0,1,0,0,0,0
60,46901.5,0.9122522733814483,1.0,2,93803,0,93803,85572.0,2950.0,Retail & Food,5453438.5,1,0,0,0,0,0,0,0,0,0,1
50,61500.0,0.9145040650406504,1.0,2,123000,0,123000,112484.0,24433.0,Industrial & Storage,3004271.0,1,0,0,0,0,1,0,0,0,0,0
13,55026.0,0.6460509577290735,1.0,5,275130,112980,162150,177748.0,0.0,Office,9941308.0,1,0,0,0,0,0,0,1,0,0,0
38,60448.0,0.871856802541027,1.0,1,60448,0,60448,52702.0,7746.0,Industrial & Storage,1052244.75,0,1,0,0,0,1,0,0,0,0,0
22,126140.71428571429,0.9282909675702306,7.0,14,1765970,0,1765970,1639334.0,441551.0,Healthcare,291614432.0,0,1,0,1,0,0,0,0,0,0,0
88,15650.0,3.4376517571884984,3.0,4,62600,0,62600,215197.0,0.0,Other,11147342.0,0,0,1,0,0,0,0,0,1,0,0
12,19353.0,0.3410323980778174,1.0,4,77412,21612,55800,26400.0,19200.0,Mixed Use,2655387.5,1,0,0,0,0,0,1,0,0,0,0
26,57883.8,0.5049772129680498,1.0,5,289419,159157,130262,146150.0,139000.0,Office,12731388.0,1,0,0,0,0,0,0,1,0,0,0
29,18053.2,0.969933308222365,1.0,5,90266,0,90266,87552.0,0.0,Other,7771933.5,1,0,0,0,0,0,0,0,1,0,0
12,21833.0,1.0,1.0,4,87332,6458,80874,87332.0,0.0,Industrial & Storage,1165598.875,1,0,0,0,0,1,0,0,0,0,0
13,25090.833333333332,0.667760470291275,1.0,6,150545,50017,100528,100528.0,50017.0,Hospitality,13410041.0,0,1,0,0,1,0,0,0,0,0,0
17,28343.6,0.9469298183716959,1.0,5,141718,0,141718,134197.0,5803.0,Other,19085174.0,1,0,0,0,0,0,0,0,1,0,0
8,22371.2,0.8224860534973537,1.0,5,111856,21273,90583,92000.0,20000.0,Hospitality,9444484.0,0,1,0,0,1,0,0,0,0,0,0
28,33207.0,1.0,1.0,4,132828,0,132828,132828.0,0.0,Industrial & Storage,1083729.625,1,0,0,0,0,1,0,0,0,0,0
46,70400.0,0.82453125,1.0,1,70400,0,70400,58047.0,12353.0,Industrial & Storage,13962749.0,1,0,0,0,0,1,0,0,0,0,0
21,101830.0,1.2841696945890209,1.0,1,101830,0,101830,130767.0,0.0,Retail & Food,10713006.0,0,1,0,0,0,0,0,0,0,0,1
42,28500.0,1.0,2.0,4,114000,0,114000,114000.0,0.0,Education,7575080.0,1,0,0,0,0,0,0,0,0,0,0
14,112687.66666666667,0.5343175680272612,1.0,3,338063,0,338063,180633.0,50000.0,Other,20675922.0,1,0,0,0,0,0,0,0,1,0,0
51,152365.0,0.9798378892790339,1.0,1,152365,0,152365,149293.0,7858.0,Industrial & Storage,1069749.75,1,0,0,0,0,1,0,0,0,0,0
106,53491.0,0.7364447601777246,1.0,6,320946,0,320946,236359.0,86298.0,Office,25471308.0,1,0,0,0,0,0,0,1,0,0,0
58,74178.0,1.0,1.0,1,74178,0,74178,74178.0,0.0,Retail & Food,5402181.0,1,0,0,0,0,0,0,0,0,0,1
29,20090.0,1.0,1.0,4,80360,0,80360,80360.0,0.0,Industrial & Storage,686019.1875,1,0,0,0,0,1,0,0,0,0,0
66,61183.0,1.0292891816354217,1.0,1,61183,0,61183,62975.0,0.0,Education,2424724.25,0,0,1,0,0,0,0,0,0,0,0
20,39730.0,0.38828760802080714,1.0,3,119190,0,119190,46280.0,0.0,Retail & Food,10077532.0,0,1,0,0,0,0,0,0,0,0,1
8,25928.0,0.9276265041653811,1.0,2,51856,0,51856,48103.0,3753.0,Other,1938613.125,1,0,0,0,0,0,0,0,1,0,0
95,22046.0,0.3937826967855091,1.0,3,66138,12586,53552,26044.0,13884.0,Mixed Use,7070998.5,1,0,0,0,0,0,1,0,0,0,0
56,37981.333333333336,0.5742645510075125,1.0,3,113944,48510,65434,65434.0,0.0,Office,17880184.0,1,0,0,0,0,0,0,1,0,0,0
16,31026.333333333332,0.9783517227301539,1.0,3,93079,36093,56986,91064.0,0.0,Other,1997181.5,1,0,0,0,0,0,0,0,1,0,0
59,11110.0,1.0,1.0,2,22220,0,22220,22220.0,0.0,Public / Institutional,778355.8125,0,0,1,0,0,0,0,0,0,1,0
61,46732.0,1.0903877428742617,1.0,1,46732,0,46732,50956.0,0.0,Education,2331952.75,0,0,1,0,0,0,0,0,0,0,0
54,44700.0,0.5313422818791946,1.0,1,44700,0,44700,23751.0,14024.0,Mixed Use,2042771.0,1,0,0,0,0,0,1,0,0,0,0
40,44100.0,0.9070294784580499,1.0,1,44100,0,44100,40000.0,0.0,Industrial & Storage,1618916.375,1,0,0,0,0,1,0,0,0,0,0
51,27800.0,1.0,1.0,1,27800,0,27800,27800.0,0.0,Industrial & Storage,1224186.25,1,0,0,0,0,1,0,0,0,0,0
15,46340.0,1.0,1.0,1,46340,0,46340,46340.0,0.0,Industrial & Storage,2564004.0,1,0,0,0,0,1,0,0,0,0,0
22,22800.0,1.0,3.0,1,22800,0,22800,22800.0,0.0,Other,2222097.5,0,0,1,0,0,0,0,0,1,0,0
106,12820.0,1.0,1.0,3,38460,0,38460,38460.0,0.0,Office,1950713.25,1,0,0,0,0,0,0,1,0,0,0
94,10511.0,1.0,1.0,2,21022,0,21022,21022.0,0.0,Public / Institutional,945245.625,0,0,1,0,0,0,0,0,0,1,0
62,25744.5,1.0,1.0,2,51489,0,51489,51489.0,0.0,Education,1984067.625,0,0,1,0,0,0,0,0,0,0,0
49,48001.0,1.0,1.0,1,48001,0,48001,48001.0,0.0,Industrial & Storage,2143650.75,0,0,1,0,0,1,0,0,0,0,0
37,26380.0,0.8953752843062927,1.0,1,26380,0,26380,23620.0,2760.0,Industrial & Storage,509124.0,1,0,0,0,0,1,0,0,0,0,0
47,37351.0,0.7911702497925089,1.0,1,37351,0,37351,29551.0,9569.0,Industrial & Storage,2559461.75,0,1,0,0,0,1,0,0,0,0,0
35,30375.0,1.0,1.0,1,30375,0,30375,30375.0,0.0,Industrial & Storage,345866.6875,1,0,0,0,0,1,0,0,0,0,0
37,30004.0,0.8092254366084523,1.0,1,30004,0,30004,24280.0,4950.0,Industrial & Storage,369291.5,1,0,0,0,0,1,0,0,0,0,0
88,13323.666666666666,0.9052813289634986,1.0,3,39971,0,39971,36185.0,3142.0,Other,10960107.0,0,0,1,0,0,0,0,0,1,0,0
102,16794.5,1.0,1.0,2,33589,0,33589,33589.0,0.0,Public / Institutional,509836.1875,0,0,1,0,0,0,0,0,0,1,0
37,14500.0,0.9998850574712643,1.0,3,43500,0,43500,43495.0,0.0,Office,3220635.25,1,0,0,0,0,0,0,1,0,0,0
38,14246.0,1.0,1.0,2,28492,0,28492,28492.0,0.0,Office,1896298.875,1,0,0,0,0,0,0,1,0,0,0
53,7441.666666666667,0.8062709966405375,1.0,3,22325,0,22325,18000.0,1800.0,Office,1401315.875,1,0,0,0,0,0,0,1,0,0,0
39,7573.0,1.0,1.0,3,22719,0,22719,22719.0,0.0,Retail & Food,1358519.0,1,0,0,0,0,0,0,0,0,0,1
70,22294.0,1.547501569929129,1.0,2,44588,22000,22588,69000.0,0.0,Industrial & Storage,7251589.0,1,0,0,0,0,1,0,0,0,0,0
91,18663.5,1.3096953947544672,1.0,2,37327,0,37327,48887.0,0.0,Education,1967476.375,0,0,1,0,0,0,0,0,0,0,0
99,73772.5,1.0,1.0,2,147545,0,147545,147545.0,0.0,Retail & Food,6787070.0,1,0,0,0,0,0,0,0,0,0,1
93,10731.0,1.2010996179293636,1.0,2,21462,0,21462,25778.0,200.0,Other,1114384.625,1,0,0,0,0,0,0,0,1,0,0
86,23801.0,0.9677324482164615,1.0,2,47602,0,47602,46066.0,0.0,Education,2249592.5,0,0,1,0,0,0,0,0,0,0,0
99,14036.0,0.8490666856654318,1.0,2,28072,0,28072,23835.0,0.0,Other,1362523.0,0,0,1,0,0,0,0,0,1,0,0
61,15510.0,1.0,1.0,2,31020,0,31020,31020.0,0.0,Retail & Food,4970047.0,0,0,1,0,0,0,0,0,0,0,1
99,10800.0,0.6666666666666666,1.0,2,21600,0,21600,14400.0,7200.0,Office,1636649.125,1,0,0,0,0,0,0,1,0,0,0
42,12365.0,0.6145248685806712,1.0,5,61825,13320,48505,37993.0,3547.0,Office,4322873.0,0,1,0,0,0,0,0,1,0,0,0
74,21543.333333333332,1.0,1.0,3,64630,0,64630,64630.0,0.0,Office,1408291.375,1,0,0,0,0,0,0,1,0,0,0
68,10460.0,1.0,1.0,2,20920,0,20920,20920.0,0.0,Public / Institutional,1042108.5,0,0,1,0,0,0,0,0,0,1,0
90,11064.0,1.0,1.0,2,22128,0,22128,22128.0,0.0,Public / Institutional,608359.6875,0,0,1,0,0,0,0,0,0,1,0
48,48139.0,0.8309271069195455,1.0,1,48139,0,48139,40000.0,0.0,Retail & Food,859236.625,0,1,0,0,0,0,0,0,0,0,1
67,10682.0,0.7191537165324845,1.0,2,21364,0,21364,15364.0,6000.0,Public / Institutional,965651.125,0,0,1,0,0,0,0,0,0,1,0
24,14461.5,0.995747329115237,1.0,2,28923,0,28923,28800.0,0.0,Education,439311.9063,0,0,1,0,0,0,0,0,0,0,0
88,7200.0,1.0,1.0,3,21600,0,21600,21600.0,0.0,Education,323739.4063,1,0,0,0,0,0,0,0,0,0,0
20,25735.0,0.9982902661744706,1.0,1,25735,0,25735,25691.0,0.0,Retail & Food,1169394.875,1,0,0,0,0,0,0,0,0,0,1
60,12931.0,0.9883999690665842,1.0,2,25862,0,25862,25562.0,300.0,Retail & Food,4801472.0,0,1,0,0,0,0,0,0,0,0,1
13,24982.5,0.949964975482838,1.0,2,49965,0,49965,47465.0,2500.0,Retail & Food,3377209.75,1,0,0,0,0,0,0,0,0,0,1
87,10014.0,1.0,1.0,2,20028,0,20028,20028.0,0.0,Office,511797.4063,1,0,0,0,0,0,0,1,0,0,0
116,3374.5714285714284,1.1089238845144358,1.0,7,23622,0,23622,26195.0,2285.0,Office,552007.5,1,0,0,0,0,0,0,1,0,0,0
114,7854.333333333333,0.8565547680685821,1.0,3,23563,0,23563,20183.0,3380.0,Office,883197.6875,1,0,0,0,0,0,0,1,0,0,0
113,9533.333333333334,0.4195804195804196,1.0,3,28600,0,28600,12000.0,11000.0,Mixed Use,1062722.625,1,0,0,0,0,0,1,0,0,0,0
38,19269.5,0.4034614286826332,1.0,2,38539,12379,26160,15549.0,12379.0,Mixed Use,2186018.5,1,0,0,0,0,0,1,0,0,0,0
110,5368.0,1.0819672131147542,1.0,5,26840,0,26840,29040.0,0.0,Office,1989287.0,1,0,0,0,0,0,0,1,0,0,0
110,23400.0,0.7696367521367521,1.0,2,46800,0,46800,36019.0,10781.0,Retail & Food,1245187.5,1,0,0,0,0,0,0,0,0,0,1
37,21330.0,0.6094702297233943,1.0,3,63990,26640,37350,39000.0,26640.0,Office,2067352.5,1,0,0,0,0,0,0,1,0,0,0
108,9600.0,0.75,1.0,3,28800,0,28800,21600.0,7200.0,Office,1345025.75,1,0,0,0,0,0,0,1,0,0,0
62,11184.0,0.7914878397711016,1.0,3,33552,4968,28584,26556.0,4968.0,Office,1696978.75,0,0,1,0,0,0,0,1,0,0,0
85,13135.0,1.0,1.0,2,26270,0,26270,26270.0,0.0,Retail & Food,1560461.75,1,0,0,0,0,0,0,0,0,0,1
90,19206.666666666668,0.8642832349878514,1.0,3,57620,7820,49800,49800.0,7820.0,Office,2385395.0,1,0,0,0,0,0,0,1,0,0,0
62,14348.0,0.4516308893225537,1.0,2,28696,6080,22616,12960.0,7760.0,Mixed Use,418348.5,1,0,0,0,0,0,1,0,0,0,0
26,11560.0,1.0,1.0,5,57800,0,57800,57800.0,0.0,Hospitality,2443065.25,0,1,0,0,1,0,0,0,0,0,0
61,15945.0,0.9771088115396676,1.0,2,31890,0,31890,31160.0,0.0,Other,1858224.625,1,0,0,0,0,0,0,0,1,0,0
91,22049.0,0.5877817588099233,1.0,2,44098,13660,30438,25920.0,13155.0,Office,1441900.5,1,0,0,0,0,0,0,1,0,0,0
93,7460.333333333333,1.0,1.0,3,22381,0,22381,22381.0,0.0,Retail & Food,3532966.5,0,0,1,0,0,0,0,0,0,0,1
90,12312.25,0.8240573412658125,0.0,4,49249,0,49249,40584.0,7165.0,Industrial & Storage,33268410.0,0,0,1,0,0,1,0,0,0,0,0
91,24825.0,0.5615307150050353,1.0,1,24825,1263,23562,13940.0,10439.0,Retail & Food,439521.0938,1,0,0,0,0,0,0,0,0,0,1
64,6667.5,1.0,1.0,4,26670,0,26670,26670.0,0.0,Office,1553208.375,1,0,0,0,0,0,0,1,0,0,0
94,18870.0,1.031770005299417,1.0,2,37740,0,37740,38939.0,0.0,Other,3095882.0,0,1,0,0,0,0,0,0,1,0,0
51,23752.0,0.6027702930279556,1.0,1,23752,0,23752,14317.0,9435.0,Office,1067153.75,0,1,0,0,0,0,0,1,0,0,0
49,11104.0,1.1857889048991355,1.0,4,44416,0,44416,52668.0,0.0,Hospitality,2669564.25,0,1,0,0,1,0,0,0,0,0,0
10,16896.0,0.2654178503787879,1.0,2,33792,22867,10925,8969.0,8540.0,Mixed Use,2547848.0,1,0,0,0,0,0,1,0,0,0,0
15,35805.0,1.0,1.0,1,35805,0,35805,35805.0,0.0,Education,431471.6875,0,1,0,0,0,0,0,0,0,0,0
88,22995.5,1.0,1.0,2,45991,0,45991,45991.0,0.0,Public / Institutional,1145535.75,0,1,0,0,0,0,0,0,0,1,0
27,10192.0,1.227482339089482,1.0,2,20384,0,20384,25021.0,0.0,Office,1791071.375,1,0,0,0,0,0,0,1,0,0,0
60,19632.5,0.8125557111931746,1.0,2,39265,0,39265,31905.0,4388.0,Retail & Food,5238803.0,1,0,0,0,0,0,0,0,0,0,1
60,27142.0,0.9723675484488984,1.0,2,54284,0,54284,52784.0,1900.0,Retail & Food,6778694.0,1,0,0,0,0,0,0,0,0,0,1
60,23409.0,0.935922081250801,1.0,1,23409,0,23409,21909.0,1500.0,Retail & Food,2545405.0,1,0,0,0,0,0,0,0,0,0,1
19,63153.0,0.9405095561572688,1.0,1,63153,0,63153,59396.0,2757.0,Retail & Food,4644178.0,1,0,0,0,0,0,0,0,0,0,1
55,12050.0,1.282572614107884,2.0,2,24100,0,24100,30910.0,0.0,Hospitality,1587454.75,0,1,0,0,1,0,0,0,0,0,0
93,11200.0,0.5714285714285714,1.0,3,33600,0,33600,19200.0,14400.0,Retail & Food,4475650.0,1,0,0,0,0,0,0,0,0,0,1
89,8089.0,0.7997280257139325,1.0,4,32356,0,32356,25876.0,6480.0,Other,1857154.75,0,1,0,0,0,0,0,0,1,0,0
56,8740.0,1.0,1.0,7,61180,12960,48220,61180.0,0.0,Hospitality,3993913.25,0,1,0,0,1,0,0,0,0,0,0
38,8701.2,0.7486093872109594,1.0,5,43506,11250,32256,32569.0,0.0,Office,3460275.5,0,1,0,0,0,0,0,1,0,0,0
106,11965.5,1.0,1.0,2,23931,0,23931,23931.0,0.0,Public / Institutional,496477.3125,0,0,1,0,0,0,0,0,0,1,0
68,10696.5,1.0,1.0,2,21393,0,21393,21393.0,0.0,Public / Institutional,845961.375,0,0,1,0,0,0,0,0,0,1,0
26,23780.0,0.4866694701429773,1.0,2,47560,0,47560,23146.0,15724.0,Mixed Use,1132489.625,0,1,0,0,0,0,1,0,0,0,0
106,9600.0,1.0,1.0,3,28800,0,28800,28800.0,0.0,Education,717056.375,1,0,0,0,0,0,0,0,0,0,0
59,10800.0,1.0,1.0,2,21600,0,21600,21600.0,0.0,Education,1261536.75,0,1,0,0,0,0,0,0,0,0,0
21,7620.0,1.0,1.0,3,22860,0,22860,22860.0,0.0,Education,931148.625,1,0,0,0,0,0,0,0,0,0,0
44,26366.0,1.0007585526814837,1.0,1,26366,0,26366,26386.0,0.0,Public / Institutional,888031.875,0,0,1,0,0,0,0,0,0,1,0
51,10866.0,1.0,1.0,2,21732,0,21732,21732.0,0.0,Public / Institutional,860364.1875,0,1,0,0,0,0,0,0,0,1,0
71,21060.0,0.498338081671415,1.0,1,21060,0,21060,10495.0,10240.0,Mixed Use,350264.5938,1,0,0,0,0,0,1,0,0,0,0
56,5134.75,0.35965723745070355,1.0,4,20539,0,20539,7387.0,5264.0,Mixed Use,1678458.75,1,0,0,0,0,0,1,0,0,0,0
58,38624.0,1.072079536039768,1.0,1,38624,0,38624,41408.0,0.0,Education,1424157.25,0,1,0,0,0,0,0,0,0,0,0
116,10986.666666666666,1.0,1.0,3,32960,0,32960,32960.0,0.0,Retail & Food,813641.0,1,0,0,0,0,0,0,0,0,0,1
95,9878.666666666666,0.8468079362936969,1.0,3,29636,0,29636,25096.0,4540.0,Other,688641.8125,1,0,0,0,0,0,0,0,1,0,0
86,6857.0,1.0,1.0,3,20571,0,20571,20571.0,0.0,Hospitality,716279.6875,1,0,0,0,1,0,0,0,0,0,0
90,23996.0,0.7876312718786465,1.0,2,47992,0,47992,37800.0,10206.0,Public / Institutional,3040195.5,0,0,1,0,0,0,0,0,0,1,0
16,15693.0,0.9558401835213153,1.0,2,31386,0,31386,30000.0,0.0,Public / Institutional,1128179.125,1,0,0,0,0,0,0,0,0,1,0
27,7166.666666666667,4.472279069767442,5.0,3,21500,0,21500,96154.0,0.0,Education,6689184.0,0,1,0,0,0,0,0,0,0,0,0
4,42058.0,0.6538589566788721,1.0,2,84116,26497,57619,55000.0,0.0,Office,2641681.75,1,0,0,0,0,0,0,1,0,0,0
91,11555.555555555555,0.9230769230769231,1.0,9,104000,0,104000,96000.0,8000.0,Hospitality,8690648.0,0,1,0,0,1,0,0,0,0,0,0
45,55206.0,1.0,1.0,1,55206,0,55206,55206.0,0.0,Education,2345752.5,0,1,0,0,0,0,0,0,0,0,0
9,19392.0,0.43383869636963696,1.0,2,38784,0,38784,16826.0,16826.0,Mixed Use,1841154.25,1,0,0,0,0,0,1,0,0,0,0
47,20895.0,0.5214166068437425,1.0,2,41790,0,41790,21790.0,20000.0,Other,2177075.0,1,0,0,0,0,0,0,0,1,0,0
116,7992.0,0.928928928928929,1.0,5,39960,0,39960,37120.0,2840.0,Office,2178690.5,1,0,0,0,0,0,0,1,0,0,0
116,6660.0,0.7207207207207207,1.0,5,33300,0,33300,24000.0,6000.0,Industrial & Storage,90558.70313,1,0,0,0,0,1,0,0,0,0,0
90,3294.5454545454545,1.0,1.0,11,36240,0,36240,36240.0,0.0,Hospitality,2147968.25,0,1,0,0,1,0,0,0,0,0,0
108,8307.2,1.0,1.0,5,41536,0,41536,41536.0,0.0,Other,2735166.0,1,0,0,0,0,0,0,0,1,0,0
107,5970.0,1.0,1.0,6,35820,0,35820,35820.0,0.0,Hospitality,3321603.0,0,0,1,0,1,0,0,0,0,0,0
94,16731.0,1.730201422509115,1.0,2,33462,0,33462,57896.0,0.0,Education,3987215.5,0,0,1,0,0,0,0,0,0,0,0
51,16581.333333333332,1.0,1.0,3,49744,0,49744,49744.0,0.0,Education,2096835.5,0,0,1,0,0,0,0,0,0,0,0
93,18908.0,0.5131954728157394,1.0,2,37816,0,37816,19407.0,18701.0,Public / Institutional,1411305.5,0,1,0,0,0,0,0,0,0,1,0
90,11657.5,0.33274715848166414,0.0,2,23315,0,23315,7758.0,6919.0,Mixed Use,1354000.625,0,1,0,0,0,0,1,0,0,0,0
86,10350.0,0.3333333333333333,1.0,2,20700,0,20700,6900.0,6900.0,Mixed Use,4265815.0,0,0,1,0,0,0,1,0,0,0,0
68,41521.0,0.6319934490980468,1.0,1,41521,13124,28397,26241.0,13124.0,Other,3343550.0,0,1,0,0,0,0,0,0,1,0,0
70,12881.0,1.0,1.0,2,25762,0,25762,25762.0,0.0,Retail & Food,1906384.875,1,0,0,0,0,0,0,0,0,0,1
32,33334.0,1.499970000599988,1.0,1,33334,0,33334,50000.0,0.0,Other,6118300.5,0,1,0,0,0,0,0,0,1,0,0
35,14462.333333333334,1.0371770345956162,1.0,3,43387,0,43387,45000.0,0.0,Office,2686765.0,1,0,0,0,0,0,0,1,0,0,0
37,39350.0,0.48973316391359595,1.0,1,39350,0,39350,19271.0,19249.0,Mixed Use,267135.0938,1,0,0,0,0,0,1,0,0,0,0
67,22405.0,0.4909618388752511,0.0,1,22405,0,22405,11000.0,7500.0,Other,3498214.75,0,0,1,0,0,0,0,0,1,0,0
3,32590.0,1.0,1.0,1,32590,0,32590,32590.0,0.0,Other,1361794.25,0,1,0,0,0,0,0,0,1,0,0
31,37500.0,1.63784,1.0,1,37500,0,37500,61419.0,0.0,Industrial & Storage,1811506.375,1,0,0,0,0,1,0,0,0,0,0
26,19500.0,1.0,1.0,2,39000,0,39000,39000.0,0.0,Office,2615247.75,1,0,0,0,0,0,0,1,0,0,0
92,22180.0,0.6311992786293958,1.0,1,22180,0,22180,14000.0,8180.0,Other,5089083.0,0,1,0,0,0,0,0,0,1,0,0
45,51704.0,1.0,1.0,1,51704,0,51704,51704.0,0.0,Education,1799402.75,1,0,0,0,0,0,0,0,0,0,0
47,25920.0,0.7437114197530864,1.0,1,25920,0,25920,19277.0,4051.0,Industrial & Storage,1219744.75,1,0,0,0,0,1,0,0,0,0,0
63,25480.0,1.0,1.0,1,25480,0,25480,25480.0,0.0,Industrial & Storage,741287.1875,1,0,0,0,0,1,0,0,0,0,0
46,15500.0,1.0,1.0,2,31000,0,31000,31000.0,0.0,Industrial & Storage,2301043.75,1,0,0,0,0,1,0,0,0,0,0
55,29740.0,0.5986550100874244,1.0,1,29740,0,29740,17804.0,12208.0,Office,1467060.25,1,0,0,0,0,0,0,1,0,0,0
62,23236.0,0.8924083318987778,1.0,1,23236,0,23236,20736.0,1250.0,Industrial & Storage,433871.0,0,1,0,0,0,1,0,0,0,0,0
7,12691.666666666666,0.7625738673670387,1.0,3,38075,0,38075,29035.0,6213.0,Office,1921801.25,1,0,0,0,0,0,0,1,0,0,0
46,19585.0,0.9063058463109522,1.0,2,39170,0,39170,35500.0,0.0,Office,2130673.75,0,1,0,0,0,0,0,1,0,0,0
39,36070.0,1.846326587191572,0.0,1,36070,0,36070,66597.0,0.0,Other,1441665.375,1,0,0,0,0,0,0,0,1,0,0
53,10023.5,1.0,1.0,2,20047,0,20047,20047.0,0.0,Other,117438.3984,1,0,0,0,0,0,0,0,1,0,0
102,20000.0,1.0,1.0,1,20000,0,20000,20000.0,0.0,Retail & Food,557863.6875,1,0,0,0,0,0,0,0,0,0,1
61,16200.0,1.0092592592592593,1.0,2,32400,0,32400,32700.0,0.0,Industrial & Storage,248616.0,1,0,0,0,0,1,0,0,0,0,0
54,25159.0,1.0287769784172662,1.0,1,25159,0,25159,25883.0,0.0,Retail & Food,8905287.0,0,1,0,0,0,0,0,0,0,0,1
68,27247.0,0.5254523433772526,1.0,1,27247,0,27247,14317.0,7701.0,Other,2332996.5,0,0,1,0,0,0,0,0,1,0,0
61,26680.0,1.2738755622188906,1.0,1,26680,0,26680,33987.0,0.0,Industrial & Storage,243518.2031,1,0,0,0,0,1,0,0,0,0,0
63,31521.0,1.0,1.0,1,31521,0,31521,31521.0,0.0,Industrial & Storage,1788148.0,0,1,0,0,0,1,0,0,0,0,0
65,24000.0,0.85,1.0,1,24000,0,24000,20400.0,3600.0,Industrial & Storage,1257033.5,0,0,1,0,0,1,0,0,0,0,0
64,21900.0,1.0,1.0,1,21900,0,21900,21900.0,0.0,Industrial & Storage,1333637.625,0,0,1,0,0,1,0,0,0,0,0
63,39900.0,0.6265664160401002,1.0,1,39900,0,39900,25000.0,15000.0,Retail & Food,145468.7969,0,0,1,0,0,0,0,0,0,0,1
55,38005.0,0.5672937771345875,1.0,1,38005,0,38005,21560.0,10974.0,Industrial & Storage,752093.625,1,0,0,0,0,1,0,0,0,0,0
18,35579.0,1.0,1.0,1,35579,0,35579,35579.0,0.0,Industrial & Storage,1096646.25,0,0,1,0,0,1,0,0,0,0,0
41,49950.0,1.0,1.0,1,49950,0,49950,49950.0,0.0,Industrial & Storage,238969.7031,1,0,0,0,0,1,0,0,0,0,0
15,20692.666666666668,1.0,1.0,3,62078,0,62078,62078.0,0.0,Education,1955013.5,0,1,0,0,0,0,0,0,0,0,0
69,11306.0,1.0,1.0,2,22612,0,22612,22612.0,0.0,Public / Institutional,731321.8125,0,0,1,0,0,0,0,0,0,1,0
40,19393.5,1.0,1.0,2,38787,0,38787,38787.0,0.0,Other,3204685.5,1,0,0,0,0,0,0,0,1,0,0
28,25184.0,1.0000198538754765,2.0,2,50368,0,50368,50369.0,0.0,Industrial & Storage,753275.1875,0,0,1,0,0,1,0,0,0,0,0
78,30545.0,0.7708299230643313,1.0,1,30545,0,30545,23545.0,7000.0,Industrial & Storage,1577040.875,0,0,1,0,0,1,0,0,0,0,0
94,10897.0,1.0262763451714538,1.0,3,32691,0,32691,33550.0,0.0,Education,971990.3125,0,1,0,0,0,0,0,0,0,0,0
53,12113.5,1.0818508275890535,1.0,2,24227,0,24227,26210.0,0.0,Public / Institutional,1086678.125,0,0,1,0,0,0,0,0,0,1,0
60,27000.0,1.0,1.0,1,27000,0,27000,27000.0,0.0,Industrial & Storage,651293.3125,0,1,0,0,0,1,0,0,0,0,0
17,31833.666666666668,1.0,1.0,3,95501,0,95501,95501.0,0.0,Education,3009967.0,1,0,0,0,0,0,0,0,0,0,0
